textid	pair	text	label
308	This example is Sports	 NEW YORK (Sports Network) - New York Yankees first baseman  Jason Giambi has been receiving treatment for a benign tumor in  his pituitary gland.	ENTAILMENT
309	This example is Sports	Sonoma, CA (Sports Network) - Tom Kite carded a two-under 70 Friday to remain atop the leaderboard through two rounds of the Champions Tour #39;s season-ending Charles Schwab Cup Championship.	ENTAILMENT
310	This example is Sports	London, England (Sports Network) - Bolton #39;s El-Hadji Diouf was fined the maximum of two weeks worth of wages for spitting on Portsmouth #39;s Arjan de Zeeuw during a Premier League match on Saturday.	ENTAILMENT
311	This example is Sports	Sun City, South Africa (Sports Network) - Ernie Els and Retief Goosen, the No. 3 and 4 players in the world, posted rounds of two-under-par 70 on Thursday to grab a share of the lead after one round of the Nedbank Golf Challenge.	ENTAILMENT
312	This example is Sports	Paris, France (Sports Network) - Lille had a chance to close in on the Ligue 1 lead on Saturday with a win over Lens. But instead of capitalizing early they had to come from behind to earn a 1-1 draw.	ENTAILMENT
313	This example is Sports	 CHICAGO (Sports Network) - Chicago Cubs slugger Sammy Sosa  has reportedly been fined \$87,400, equal to his salary for one  game, by the team for his decision to leave Sunday's season  finale early.	ENTAILMENT
314	This example is Sports	 EL SEGUNDO, California (Sports Network) - Los Angeles  Lakers center Vlade Divac is not expected to be ready for the  start of training camp due to a herniated disc in his lower  back.	ENTAILMENT
315	This example is Sports	 LAKE FOREST, Ill. (Sports Network) - Chicago Bears wide  receiver David Terrell has been arrested for traffic  violations.	ENTAILMENT
316	This example is Sports	San Antonio, TX (Sports Network) - Dean Wilson shot a five-under 65 on Friday to move into the lead at the halfway point of the Texas Open.	ENTAILMENT
317	This example is Sports	 ATHENS (Reuters) - The United States crashed to its second  defeat in the Olympic men's basketball tournament Saturday when  a late shooting spree by Sarunas Jasikevicius propelled  Lithuania to a 94-90 victory.	ENTAILMENT
318	This example is Sports	 ATHENS (Reuters) - The United States crashed to its second  defeat in the Olympic men's basketball tournament Saturday when  a late shooting spree by Sarunas Jasikevicius propelled  Lithuania to a 94-90 victory.	ENTAILMENT
319	This example is Sports	Mason, OH (Sports Network) - Lindsay Davenport shook off a sluggish start to rally for a three-set victory over unheralded Lilia Osterloh at the inaugural Western  amp;amp;amp; Southern Financial Group Women #39;s Open. 	ENTAILMENT
320	This example is Sports	CBC SPORTS ONLINE - New York Yankees right-fielder Gary Sheffield revealed Tuesday that he and his wife were targeted by a blackmailer.	ENTAILMENT
321	This example is Sports	London, England (Sports Network) - Arsenal defender Sol Campbell will be out another three weeks as he is struggling to recover from an Achilles injury.	ENTAILMENT
322	This example is Sports	 COLUMBUS, Ohio (Sports Network) - Troy Smith threw for 241  yards and two touchdowns and ran for 145 yards and a score to  lead the Ohio State Buckeyes to a 37-21 victory over No. 7  Michigan in the final game of the regular season for both  teams.	ENTAILMENT
323	This example is Sports	 NEW YORK (Sports Network) - Minnesota Twins lefthander  Johan Santana, who won his final 13 decisions of the regular  season, was a unanimous selection for the 2004 American League  Cy Young Award.	ENTAILMENT
324	This example is Sports	Toronto, ON (Sports Network) - Vincent Lecavalier scored from a sharp angle on a second-chance opportunity 3:45 into overtime, lifting Canada to a 4-3 semifinal victory over the Czech Republic and sending the host country to the World Cup final.	ENTAILMENT
325	This example is Sports	 MEMPHIS, Tenn. (Sports Network) - The Memphis Grizzlies  signed All-Star forward Pau Gasol to a multi-year contract on  Friday. Terms of the deal were not announced.	ENTAILMENT
326	This example is Sports	 ALAMEDA, Calif. (Sports Network) - Oakland Raiders  quarterback Rich Gannon is expected to be sidelined for at  least six weeks after sustaining fractured vertebrae in his  neck.	ENTAILMENT
327	This example is Sports	AP - The NFL fined Broncos safety John Lynch  #36;7,500 on Wednesday for a hit he made against Chiefs receiver Dante Hall in the season opener.	ENTAILMENT
328	This example is Sports	 SEATTLE (Sports Network) - The Seattle Mariners have  scheduled a Wednesday afternoon press conference to announce  Mike Hargrove as their new manager.	ENTAILMENT
329	This example is Sports	 DENVER (Sports Network) - Colorado Rockies vice chairman  Jerry McMorris has been removed from the team's board of  directors and also as an officer. The move came during a  meeting of the director and shareholders of the club's general  partner.	ENTAILMENT
330	This example is Sports	 MAUI, Hawaii (Sports Network) - Jeff Horner scored 18  points and Pierre Pierce added 16, as Iowa knocked off  12th-ranked Louisville, 76-71, in the opening round of the Maui  Invitational at the Lahaina Civic Center.	ENTAILMENT
331	This example is Sports	 ENGLEWOOD, Colorado (Sports Network) - Denver Broncos  running back Quentin Griffin will miss the remainder of the  season after being placed on injured reserve Wednesday with a  knee injury.	ENTAILMENT
332	This example is Sports	Beijing, China (Sports Network) - Gisela Dulko of Argentina posted a straight- set victory over Hungarian Aniko Kapros in the first round of the \$585,000 China Open.	ENTAILMENT
333	This example is Sports	 HOUSTON (Sports Network) - The Houston Rockets activated  guard Tyronn Lue from the injured list prior to Wednesday's  game against the Hawks.	ENTAILMENT
334	This example is Sports	 TEMPE, Ariz. (Sports Network) - Josh McCown has re-claimed  his role as the Arizona Cardinals' starting quarterback, at  least temporarily.	ENTAILMENT
335	This example is Sports	 Eden Prairie, Minn. (Sports Network) - Minnesota Vikings  starting running back Michael Bennett will miss the team's  season opener against the Dallas Cowboys on September 12 with a  sprained right knee.	ENTAILMENT
336	This example is Sports	 SAN FRANCISCO (Sports Network) - San Francisco linebacker  Julian Peterson left Sunday's game against Arizona late in the  first quarter with a torn left Achilles' tendon.	ENTAILMENT
337	This example is Sports	Moscow, Russia (Sports Network) - Russia and France will meet for the Fed Cup title this weekend at Krylatskoe Ice Stadium in a rematch of last year #39;s semifinals.	ENTAILMENT
338	This example is Sports	 ATLANTA (Sports Network) - Atlanta Thrashers right wing  Dany Heatley, who is charged with vehicular homicide and five  other counts in the 2003 car crash that killed teammate Dan  Snyder, had his Wednesday arraignment waived by a judge.	ENTAILMENT
339	This example is Sports	CBC SPORTS ONLINE - Free-agent pitcher Woody Williams rejoined the San Diego Padres more than three years after he was traded away.	ENTAILMENT
340	This example is Sports	 ALAMEDA, Calif. (Sports Network) - Oakland Raiders wide  receiver Ronald Curry suffered a torn left Achilles' tendon  during Sunday's loss to Kansas City and will miss the remainder  of the season.	ENTAILMENT
341	This example is Sports	 CINCINNATI (Sports Network) - The Cincinnati Reds announced  at a Tuesday afternoon press conference that they will not be  re-signing veteran shortstop Barry Larkin for 2005.	ENTAILMENT
342	This example is Sports	 MIAMI (Sports Network) - Miami Dolphins quarterback Jay  Fiedler was placed on injured reserve Tuesday with a herniated  disk in his neck, ending his 2004 season.	ENTAILMENT
343	This example is Sports	 BALTIMORE (Sports Network) - Baltimore Ravens cornerback  Chris McAlister agreed to a one-year tender with the team on  Monday, ending the All-Pro's month-long holdout.	ENTAILMENT
344	This example is Sports	 PHILADELPHIA (Sports Network) - Southern California and  Oklahoma remained the top two teams in the Bowl Championship  Series standings, while Auburn is still No. 3 but closing in on  the coveted second slot.	ENTAILMENT
345	This example is Sports	London, England (Sports Network) - Captain John Terry signed a fresh contract with Chelsea Tuesday that will keep him with the club until 2009.	ENTAILMENT
346	This example is Sports	London, England (Sports Network) - Arsenal midfielder Gilberto Silva will be shut down for at least one month as he attempts to recover from a back injury.	ENTAILMENT
347	This example is Sports	 SAN FRANCISCO (Reuters) - Marquis Grissom hit a grand slam  homer and the San Francisco Giants rallied from a six run  deficit to defeat the Arizona Diamondbacks 9-7 in National  League play on Saturday.	ENTAILMENT
348	This example is Sports	 SAN FRANCISCO (Reuters) - Marquis Grissom hit a grand slam  homer and the San Francisco Giants rallied from a six run  deficit to defeat the Arizona Diamondbacks 9-7 in National  League play on Saturday.	ENTAILMENT
349	This example is Sports	 SAN FRANCISCO (Reuters) - Marquis Grissom hit a grand slam  homer and the San Francisco Giants rallied from a six run  deficit to defeat the Arizona Diamondbacks 9-7 in National  League play on Saturday.	ENTAILMENT
350	This example is Sports	 ANAHEIM, Calif., (Sports Network) - Free agent starting  pitcher Carl Pavano has chosen to join the New York Yankees and  the two sides were working on finalizing a contract before the  end of the winter meetings.	ENTAILMENT
351	This example is Sports	Cadiz, Spain (Sports Network) - Ian Poulter parred the first hole of a playoff on Sunday to win the Volvo Masters Andalucia over Ryder Cup teammate Sergio Garcia at Valderrama Golf Club.	ENTAILMENT
352	This example is Sports	Madrid, Spain (Sports Network) - Villarreal midfielder Marcos Senna was suspended Thursday by UEFA after failing a drug test back in August.	ENTAILMENT
353	This example is Sports	 BALTIMORE, (Sports Network) - Baltimore Ravens running back  Jamal Lewis will miss his second straight game with a sprained  right ankle when his club takes on the Cincinnati Bengals this  Sunday.	ENTAILMENT
354	This example is Sports	 TORONTO (Reuters) - The National Hockey League and players  union will meet again Monday after failing to make any progress  in labor talks Thursday.	ENTAILMENT
355	This example is Sports	Kansas City, MO (Sports Network) - Kansas City running back Priest Holmes strained ligaments in his right knee in Sunday #39;s 34-31 loss at Tampa Bay.	ENTAILMENT
356	This example is Sports	Charleston, SC (Sports Network) - Andy Roddick and Mardy Fish each posted singles victories Friday to give the United States a 2-0 lead over Belarus in their best-of-five Davis Cup semifinal.	ENTAILMENT
357	This example is Sports	Madison, MS (Sports Network) - Harrison Frazar shot a seven-under-par 65 on Thursday to share the lead with Glen Day and John Senden after the opening round of the Southern Farm Bureau Classic at Annandale Golf Club.	ENTAILMENT
358	This example is Sports	Moscow, Russia (Sports Network) - Russia and France cruised into the Fed Cup final Thursday, completing 5-0 shutouts over opponents Austria and Spain after taking commanding early leads in the semifinals.	ENTAILMENT
359	This example is Sports	 FOXBORO, Massachusetts (Reuters) - Brian Ching and Landon  Donovan scored well-taken goals as the United States beat  10-man El Salvador 2-0 in an ill-tempered CONCACAF zone Group A  World Cup qualifier on Saturday.	ENTAILMENT
360	This example is Sports	London, England (Sports Network) - For the first time during this young Premiership campaign, Arsenal took the field and did not emerge victorious.	ENTAILMENT
361	This example is Sports	 KAZAN, Russia (Sports Network) - Russian forward Alexei  Kovalev is the latest locked out National Hockey League player  to head abroad, as he signed on to play for AK Bars Kazan.	ENTAILMENT
362	This example is Sports	 PHILADELPHIA (Sports Network) - The Philadelphia Phillies  introduced Charlie Manuel as their 51st manager on Thursday  afternoon. The 60-year-old Manuel was one of eight candidates  interviewed for the job.	ENTAILMENT
363	This example is Sports	London, England (Sports Network) - Tottenham remained unbeaten by drawing with Norwich Sunday, 0-0, in the only Premiership fixture of the day.	ENTAILMENT
364	This example is Sports	Philadelphia, PA (Sports Network) - The Florida Marlins announced on Saturday they have re-signed manager Jack McKeon to a one-year contract through the 2005 season.	ENTAILMENT
365	This example is Sports	 TEMPE, Ariz. (Sports Network) - The Arizona Cardinals  placed running back Marcel Shipp and fullback James Hodgins on  injured reserve Wednesday night, effectively ending their  seasons.	ENTAILMENT
366	This example is Sports	London, England (Sports Network) - Jaguar Racing made the announcement on Friday that it would no longer be competing in the series at the end of the 2004 season.	ENTAILMENT
367	This example is Sports	 PHILADELPHIA (Sports Network) - The Philadelphia Eagles  locked up their most successful head coach in franchise history  Wednesday, signing Andy Reid to a four-year contract extension.	ENTAILMENT
368	This example is Sports	 MIAMI (Sports Network) - Former Dolphins running back Ricky  Williams was ordered by an arbitrator Friday to pay a huge sum  of money to Miami, which filed a grievance against the star  after he retired just prior to training camp this season.	ENTAILMENT
369	This example is Sports	 PHILADELPHIA (Sports Network) - Owners on Thursday  unanimously voted to extend the term of baseball commissioner  Bud Selig for three years through 2009.	ENTAILMENT
370	This example is Sports	Spring, TX (Sports Network) - Larry Nelson fired an eight-under 64 Sunday and birdied the first playoff hole to win the inaugural Adminstaff Small Business Classic.	ENTAILMENT
371	This example is Sports	Los Angeles, CA (Sports Network) - Current world No. 1 Lindsay Davenport and former top-ranked superstar Serena Williams will be among those seeing action Wednesday night at the season-ending \$3 million WTA Tour Championships.	ENTAILMENT
372	This example is Sports	Kiev, Ukraine (Sports Network) - Shakhtar Donetsk #39;s Champions League aspirations were dealt a severe blow Thursday when the club learned star striker Julius Aghahowa will be out for two weeks.	ENTAILMENT
373	This example is Sports	 HOUSTON (Reuters) - The Houston Astros' Carlos Beltran has  the St Louis Cardinals shaking their heads in disbelief and  baseball owners quaking in their boots.	ENTAILMENT
374	This example is Sports	 PITTSBURGH (Sports Network) - The Pittsburgh Pirates agreed  to terms Thursday with closer Jose Mesa on a one-year contract,  with a club option for 2006.	ENTAILMENT
375	This example is Sports	 CLEVELAND, Ohio (Sports Network) - Cleveland Browns rookie  tight end Kellen Winslow is expected to be sidelined  six-to-eight weeks after suffering a broken right fibula during  Sunday's 19-12 loss to Dallas.	ENTAILMENT
376	This example is Sports	CBC SPORTS ONLINE - Zoran Planinic of the New Jersey Nets underwent surgery on his broken left hand Thursday and is sidelined indefinitely.	ENTAILMENT
377	This example is Sports	Melbourne, Australia (Sports Network) - Former world No. 1 Kim Clijsters continues to recover from a wrist injury and is not expected to play in next month #39;s Australian Open.	ENTAILMENT
378	This example is Sports	 HOUSTON (Reuters) - Former National League Most Valuable  Player Ken Caminiti, who in 2002 admitted he used steroids,  died of an apparent heart attack in New York on Sunday, Major  League Baseball said on Monday.	ENTAILMENT
379	This example is Sports	Tokyo, Japan (Sports Network) - Fifth-seeded Jiri Novak of the Czech Republic sent seventh-seeded American Taylor Dent packing with a tough victory in Sunday #39;s final at the \$775,000 Japan Open.	ENTAILMENT
380	This example is Sports	Houston, TX (Sports Network) - Third-seeded Lleyton Hewitt humbled eighth- seeded Gaston Gaudio 6-2, 6-1 on Friday to secure a spot in the semifinals at the 2004 Tennis Masters Cup.	ENTAILMENT
381	This example is Sports	Buenos Aires, Argentina (Sports Network) - Marcelo Bielsa resigned as Argentina #39;s coach on Tuesday, despite leading his country to the final of Copa America and to an Olympic triumph this summer.	ENTAILMENT
382	This example is Sports	Oxford, MS (Sports Network) - John Daly #39;s wife, Sherrie Miller Daly, pleaded guilty to a federal money laundering charge on Friday and will await sentencing.	ENTAILMENT
383	This example is Sports	Oakville, ON (Sports Network) - Canada #39;s own Mike Weir fired a six-under 65 on Friday to take the lead during round two of the Canadian Open.	ENTAILMENT
384	This example is Sports	 NEW YORK (Reuters) - Randy Johnson struck out 14 batters in  8 1/3 innings to help the Arizona Diamondbacks end a nine-game  losing streak with a 2-0 win over the New York Mets on Sunday.	ENTAILMENT
385	This example is Sports	Chandler, AZ (Sports Network) - Chris Nallen closed with a one-under 71 on Sunday, but it was more than enough to win the Gila River Golf Classic.	ENTAILMENT
386	This example is Sports	London, England (Sports Network) - Captain David Beckham will make his return to the English national team Wednesday when they travel to Madrid for a friendly.	ENTAILMENT
387	This example is Sports	 NEW YORK (Sports Network) - The New York Jets and  quarterback Chad Pennington finally agreed on a long-term  contract extension Wednesday.	ENTAILMENT
388	This example is Sports	Charleston, SC (Sports Network) - Andy Roddick and Mardy Fish will play singles for the United States in this weekend #39;s Davis Cup semifinal matchup against Belarus.	ENTAILMENT
389	This example is Sports	 ATHENS (Reuters) - The U.S. men's basketball team was  beaten by Argentina and booed off the court by the crowd on  Friday as it was denied an Olympic gold medal for the first  time since 1992 when NBA players started competing.	ENTAILMENT
390	This example is Sports	Munich, Germany (Sports Network) - European Ryder Cup captain Bernhard Langer finalized his team on Sunday when he added six-time Ryder Cup veteran Colin Montgomerie and rookie Luke Donald.	ENTAILMENT
391	This example is Sports	CBC SPORTS ONLINE - Swiss star Roger Federer captured his 10th tennis title of the year by defeating Andy Roddick in the Thailand Open final Sunday in Bangkok.	ENTAILMENT
392	This example is Sports	 BEIJING (Reuters) - The NBA is considering playing some of  its regular season games in China, commissioner David Stern  said Friday.	ENTAILMENT
393	This example is Sports	 KIRKLAND, Wash. (Sports Network) - Seattle Seahawks  defensive end Grant Wistrom will miss the next four-to-six  weeks due a fracture in his left knee.	ENTAILMENT
394	This example is Sports	Indianapolis, IN (Sports Network) - Minnesota Timberwolves center Michael Olowokandi spent Wednesday night in jail after police needed a stun gun to compel him to leave a nightclub.	ENTAILMENT
395	This example is Sports	 NEW YORK (Sports Network) - New York Yankees outfielder  Gary Sheffield will have arthroscopic surgery Tuesday on his  ailing left shoulder.	ENTAILMENT
396	This example is Sports	Madison, MS (Sports Network) - Harrison Frazar posted a five-under 67 Friday to maintain a share of the lead through two rounds of the Southern Farm Bureau Classic at Annandale Golf Club.	ENTAILMENT
397	This example is Sports	 JACKSONVILLE, Fla. (Sports Network) - In a surprising turn  of events, Urban Meyer is expected to be named head football  coach at the University of Florida.	ENTAILMENT
398	This example is Sports	 STARKVILLE, Miss. (Sports Network) - Mississippi State has  extended the contract of head football coach Sylvester Croom,  keeping him with the university through the 2008 season.	ENTAILMENT
399	This example is Sports	Auburn, CA (Sports Network) - Leta Lindley fired a six-under 65 on Saturday to take the lead through 54 holes of the Longs Drugs Challenge.	ENTAILMENT
400	This example is Sports	Reuters - The National Football League\handed down  #36;10,000 fines on Tuesday to linebacker Joey Porter\of the Steelers and running back William Green of the Browns\for their parts in a pre-game fight this past Sunday.	ENTAILMENT
401	This example is Sports	 Eden Prairie, Minn. (Sports Network) - The Minnesota  Vikings released former professional and amateur wrestling star  Brock Lesnar Monday.	ENTAILMENT
402	This example is Sports	 OAKLAND, Calif. (Sports Network) - Texas Rangers second  baseman Alfonso Soriano left Thursday's 5-4 loss to Oakland  after he injured his left leg, and he might miss the rest of  the season.	ENTAILMENT
403	This example is Sports	St. Louis, MO (Sports Network) - Jim Edmonds homered and delivered the go- ahead run in the eighth inning on a sacrifice fly, leading the St.	ENTAILMENT
404	This example is Sports	 CHAMPAIGN, Ill. (Sports Network) - Luther Head had a  game-high 17 points and Dee Brown added 15 along with nine  assists as top-ranked Illinois cruised to a 78-59 victory over  in-state foe Chicago State at Assembly Hall.	ENTAILMENT
405	This example is Sports	Bronx, NY (Sports Network) - Ken Caminiti, who won the National League MVP in 1996 and later admitted to using steroids during his playing career, passed away on Sunday due to an apparent heart attack.	ENTAILMENT
406	This example is Sports	CBC SPORTS ONLINE - Marion Jones pulled out of Sunday #39;s Golden League track and field meet in Berlin because of back pain, and organizers said she wouldn #39;t compete again this year.	ENTAILMENT
407	This example is Sports	Mallorca, Spain (Sports Network) - Simon Khan stands at five-under par through 13 holes and holds a share of the lead during the first round of the Mallorca Classic.	ENTAILMENT
408	This example is Sports	Bloomfield Hills, MI (Sports Network) - Colin Montgomerie teamed with Padraig Harrington Friday morning to defeat Tiger Woods and Phil Mickelson 2  amp; 1 to the lead European squad to a 3 1/2 - 1/2 lead after the morning fourball matches at the 35th Ryder Cup 	ENTAILMENT
409	This example is Sports	Bucharest, Romania (Sports Network) - Victor Piturca has been re-appointed as Romania #39;s national team coach. Piturca, 48, was fired four years ago after a dispute with Romania legend Gheorghe Hagi.	ENTAILMENT
410	This example is Sports	 SAN FRANCISCO (Sports Network) - According to a report, New  York Yankees first baseman Jason Giambi claimed in his grand  jury testimony that he took a human growth hormone in 2003 and  also used steroids for at least three seasons.	ENTAILMENT
411	This example is Sports	Athens, Greece (Sports Network) - Greek weightlifter Leonidas Sampanis on Sunday was stripped of the bronze medal he won last week and banished from the Athens Games for failing an antidoping test.	ENTAILMENT
412	This example is Sports	CBC SPORTS ONLINE - Oscar De La Hoya will try and take a page out of the boxing history book while writing his own legend at the MGM Grand Garden Arena in Las Vegas tonight.	ENTAILMENT
413	This example is Sports	London, England (Sports Network) - Leaders Chelsea and defending champions Arsenal played to an intense 2-2 draw in a London derby Sunday at Highbury.	ENTAILMENT
414	This example is Sports	CBC SPORTS ONLINE - It?s been 86 years since the Boston Red Sox last won the World Series, but they still have a long way to go to vanquish the so-called  #39;Curse of the Bambino.	ENTAILMENT
415	This example is Sports	Torino, Italy (Sports Network) - Juventus served notice of its intentions Tuesday, acquiring Italian national team captain Fabio Cannavaro and talented Swedish striker Zlatan Ibrahimovic.	ENTAILMENT
416	This example is Sports	 SANTA CLARA, Calif., (Sports Network) - Kevan Barlow of the  San Francisco 49ers underwent a precautionary MRI on his sore  right knee Wednesday, but the running back expects to play  Sunday in Seattle.	ENTAILMENT
417	This example is Sports	Rome, Italy (Sports Network) - AC Milan must improve its play in order to repeat last season #39;s Serie A triumph. So far the Rossoneri have four points after three matches, but have conceded an alarming four goals.	ENTAILMENT
418	This example is Sports	White Plains, NY (Sports Network) - Zina Garrison was given a one-year contract extension to remain captain of the American Fed Cup team, while the legendary Billie Jean King retired as a coach for the squad.	ENTAILMENT
419	This example is Sports	 ST. LOUIS, Mo., (Sports Network) - San Diego signed pitcher  Woody Williams and infielder Geoff Blum on Wednesday to  one-year, free-agent contracts.	ENTAILMENT
420	This example is Sports	 MONTREAL (Reuters) - Ryan Smyth scored twice and Martin St  Louis had a goal and an assist for the second straight game as  Canada eased to a 5-1 win over Slovakia in round-robin play at  the World Cup of Hockey on Wednesday.	ENTAILMENT
421	This example is Sports	 DENVER (Sports Network) - Carmelo Anthony of the Denver  Nuggets was cited for possession of marijuana before boarding a  team flight, but the star forward said the drug was left in his  bag by a friend.	ENTAILMENT
422	This example is Sports	Cologne, Germany (Sports Network) - Graeme McDowell carded a three-under 69 on Saturday to maintain a three-shot advantage after the third round of the Linde German #39;s Masters.	ENTAILMENT
423	This example is Sports	 SPRINGFIELD, Massachusetts (Sports Network) - Former  Portland Trail Blazers guard Clyde Drexler highlights the class  of 2004 inductees for the Basketball Hall of Fame.	ENTAILMENT
424	This example is Sports	CBC SPORTS ONLINE - US Open champion Retief Goosen was the only winner on a rainy opening day of the World Match Play Championship on Thursday, beating Jeff Maggert by a record 12 and 11.	ENTAILMENT
425	This example is Sports	London, England (Sports Network) - Disappointing Porto will meet a confident Chelsea side led by its former coach at Stamford Bridge on Wednesday as Matchday 2 continues.	ENTAILMENT
426	This example is Sports	 EAST RUTHERFORD, N.J. (Sports Network) - New Jersey Nets  guard Ron Mercer is scheduled to have surgery Monday on his  left knee and could be out of action for up to four weeks.	ENTAILMENT
427	This example is Sports	 ANAHEIM, Calif. (Sports Network) - The Boston Red Sox have  signed free agent pitcher David Wells. The deal is believed to  be for two years.	ENTAILMENT
428	This example is Sports	London, England (Sports Network) - Arsenal and Tottenham will clash in the North London derby Saturday as the Gunners attempt to recover their unbeatable form at White Hart Lane.	ENTAILMENT
429	This example is Sports	Las Vegas, NV (Sports Network) - The middleweight megafight billed as the  quot;Quest for History quot; between undisputed champion Bernard Hopkins and the Golden Boy of boxing, Oscar De La Hoya, is just a day away.	ENTAILMENT
430	This example is Sports	 NEW ORLEANS (Sports Network) - Jason Campbell passed for  195 yards and a touchdown, Auburn's defense solidified its  status as one of the nation's toughest, and the third-ranked  Tigers completed the first perfect season in school history  with a 16-13 victory over No. 9 Virginia Tech in the Sugar  Bowl.	ENTAILMENT
431	This example is Sports	 EAST RUTHERFORD, New Jersey (Sports Network) - Retired NBA  center and seven-time All- Star Alonzo Mourning is going to  give his playing career one more shot.	ENTAILMENT
432	This example is Sports	 MONTREAL (Reuters) - The National Hockey League and its  players ended three days of labor talks in an apparent deadlock  on Thursday, with little progress seen in avoiding a lockout by  team owners later this month.	ENTAILMENT
433	This example is Sports	 NEW YORK (Sports Network) - Brothers Joey and Stephen  Graham scored 16 points apiece and No. 5 Oklahoma State used a  strong second half performance to beat fourth-ranked Syracuse  74-60 in the second game of the Jimmy V Classic at Madison  Square Garden.	ENTAILMENT
434	This example is Sports	 NEW YORK (Sports Network) - New York Yankees manager Joe  Torre said Monday he was unsure if closer Mariano Rivera would  be available for Tuesday's opener of the American League  Championship Series against Boston after a tragic accident at  the reliever's home in Panama over the weekend.	ENTAILMENT
435	This example is Sports	AP - The Chicago Cubs paid a  #36;6,725 penalty for renovating landmark Wrigley Field without the required city permits for such work.	ENTAILMENT
436	This example is Sports	" SALVO, North Carolina (Reuters) - Olympic 400 meters relay  gold medallist Alvin Harrison ""accepts responsibility"" for  doping violations that led the U.S. Anti-Doping Agency (USADA)  to ban him for four years and he plans to quit athletics, says  his attorney."	ENTAILMENT
437	This example is Sports	London, England (Sports Network) - Not much was expected from Everton this season, especially after the departure of star striker Wayne Rooney to Manchester United.	ENTAILMENT
438	This example is Sports	 TORONTO (Sports Network) - The Portland Trail Blazers fined  forward Zach Randolph for missing the team flight to Toronto,  where they will meet the Raptors Sunday afternoon.	ENTAILMENT
439	This example is Sports	Madison, MS (Sports Network) - Fred Funk fashioned an eight-under 64 on Saturday to grab a one-stroke lead through three rounds of the Southern Farm Bureau Classic.	ENTAILMENT
440	This example is Sports	Paris, France (Sports Network) - Paris Saint Germain suffered an embarrassing home draw to St. Etienne Sunday, 2-2. PSG is winless in four games so far this season, and has only earned draws against two promoted squads.	ENTAILMENT
441	This example is Sports	Los Angeles, CA (Sports Network) - Serena Williams rallied for a three-set victory over Amelie Mauresmo to reach the final of the WTA Championships at the Staples Center.	ENTAILMENT
442	This example is Sports	CBC SPORTS ONLINE - Five-time Olympic biathlon champion Ole Einar Bjorndalen of Norway may have been absent from a World Cup event Wednesday, but his fellow countrymen Stian Eckhoff and Frode Andresen were there to pick up the slack.	ENTAILMENT
443	This example is Sports	Beijing, China (Sports Network) - Top-seeded American Serena Williams and Wimbledon winner Maria Sharapova of Russia both posted second-round wins Wednesday and moved into the quarterfinals at the inaugural \$585,000 China Open.	ENTAILMENT
444	This example is Sports	Atlanta, GA (Sports Network) - The Atlanta Hawks signed free agent Kevin Willis on Wednesday, nearly a decade after the veteran big man ended an 11- year stint with the team.	ENTAILMENT
445	This example is Sports	CBC SPORTS ONLINE - The Vancouver Canucks will announce Wednesday that local businessman Francesco Aquilini is buying half of the team, according to newspaper reports.	ENTAILMENT
446	This example is Sports	Charlotte, NC (Sports Network) - The Carolina Panthers will be without running back Stephen Davis for Sunday #39;s matchup with the Atlanta Falcons.	ENTAILMENT
447	This example is Sports	 ST. LOUIS (Sports Network) - St. Louis Cardinals starting  pitcher Chris Carpenter is expected to miss the first round of  the playoffs next week with an injury to his right arm.	ENTAILMENT
448	This example is Sports	 HELSINKI (Reuters) - U.S. anti-doping officials plan to  question Victor Conte after the BALCO head claimed he saw  sprinter Marion Jones taking banned drugs, world athletics body  the IAAF said Saturday.	ENTAILMENT
449	This example is Sports	Kilkenny, Ireland (Sports Network) - Ernie Els fired an eight-under 64 on Friday to take the lead midway through the World Golf Championships - American Express Championship.	ENTAILMENT
450	This example is Sports	 ATHENS (Reuters) - Officials had to separate the U.S. and  Spanish coaches when an argument erupted at the end of the game  as the United States beat Spain 102-94 in the Olympic men's  basketball quarter-finals Thursday.	ENTAILMENT
451	This example is Sports	 ATHENS (Reuters) - Officials had to separate the U.S. and  Spanish coaches when an argument erupted at the end of the game  as the United States beat Spain 102-94 in the Olympic men's  basketball quarter-finals Thursday.	ENTAILMENT
452	This example is Sports	 PHILADELPHIA (Sports Network) - The Philadelphia Eagles  announced Saturday that cornerback Lito Sheppard and defensive  tackle Sam Rayburn each signed contract extensions that will  keep both players in the fold through the 2011 season.	ENTAILMENT
453	This example is Sports	Las Vegas, NV (Sports Network) - Brian Grant had 22 points and Chris Mihm added 15, as the Los Angeles Lakers downed the Phoenix Suns, 111-103.	ENTAILMENT
454	This example is Sports	Marseille, France (Sports Network) - French power Marseille have reached an  quot;agreement in principal quot; for Philippe Troussier to become its new head coach.	ENTAILMENT
455	This example is Sports	 PHILADELPHIA (Sports Network) - Miami is off to its best  start in franchise history. The Heat won their first four games  of the 2004-05 campaign, with three of their victories by 10  points or more.	ENTAILMENT
456	This example is Sports	 GREENVILLE, N.C. (Sports Network) - East Carolina head  football coach John Thompson announced his resignation,  effective at the end of the season, on Wednesday.	ENTAILMENT
457	This example is Sports	 NEW ORLEANS, La. (Sports Network) - New Orleans Hornets  center Jamaal Magloire is expected to be sidelined for up to  three months because of a dislocated right ring finger.	ENTAILMENT
458	This example is Sports	Ottawa, ON (Sports Network) - The negotiations to save the National Hockey League from a work stoppage seemed to take a turn for the worse on Thursday.	ENTAILMENT
